iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
BGR,Europe,Bulgaria,2020-04-22,1024.0,49.0,39.571,49.0,4.0,1.857,147.371,7.052,5.695,7.052,0.576,0.267,1.28,40.0,5.757,281.0,40.441,,,,,27000.0,,3.886,,649.0,0.093,0.061,16.4,tests performed,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-04-23,1097.0,73.0,42.429,52.0,3.0,2.0,157.877,10.506,6.106,7.484,0.432,0.288,1.29,37.0,5.325,270.0,38.858,,,,,,,,,879.0,0.127,0.048,20.7,tests performed,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-04-24,1234.0,137.0,55.429,54.0,2.0,1.857,177.594,19.717,7.977,7.772,0.288,0.267,1.28,41.0,5.901,282.0,40.585,,,,,,,,,1109.0,0.16,0.05,20.0,tests performed,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-04-25,1247.0,13.0,52.714,55.0,1.0,2.0,179.465,1.871,7.586,7.915,0.144,0.288,1.23,41.0,5.901,292.0,42.024,,,,,,,,,1339.0,0.193,0.039,25.4,tests performed,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-04-26,1300.0,53.0,58.0,56.0,1.0,2.0,187.092,7.628,8.347,8.059,0.144,0.288,1.2,37.0,5.325,292.0,42.024,,,,,,,,,1570.0,0.226,0.037,27.1,tests performed,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-04-27,1363.0,63.0,62.0,58.0,2.0,2.143,196.159,9.067,8.923,8.347,0.288,0.308,1.17,41.0,5.901,301.0,43.319,,,,,,,,,1913.0,0.275,0.032,30.9,tests performed,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-04-28,1399.0,36.0,60.571,58.0,0.0,1.857,201.34,5.181,8.717,8.347,0.0,0.267,1.14,39.0,5.613,301.0,43.319,,,,,,,,,2257.0,0.325,0.027,37.3,tests performed,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-04-29,1447.0,48.0,60.429,64.0,6.0,2.143,208.248,6.908,8.697,9.211,0.864,0.308,1.12,39.0,5.613,287.0,41.304,,,,,45208.0,,6.506,,2601.0,0.374,0.023,43.0,tests performed,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-04-30,1506.0,59.0,58.429,66.0,2.0,2.0,216.739,8.491,8.409,9.499,0.288,0.288,1.09,40.0,5.757,317.0,45.622,,,,,,,,,2323.0,0.334,0.025,39.8,tests performed,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-05-01,1555.0,49.0,45.857,68.0,2.0,2.0,223.791,7.052,6.6,9.786,0.288,0.288,1.07,43.0,6.188,317.0,45.622,,,,,46510.0,,6.694,,2044.0,0.294,0.022,44.6,tests performed,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-05-02,1594.0,39.0,49.571,72.0,4.0,2.429,229.404,5.613,7.134,10.362,0.576,0.35,1.05,43.0,6.188,321.0,46.197,,,,,47636.0,1126.0,6.856,0.162,1833.0,0.264,0.027,37.0,tests performed,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-05-03,1618.0,24.0,45.429,73.0,1.0,2.429,232.858,3.454,6.538,10.506,0.144,0.35,1.04,40.0,5.757,321.0,46.197,,,,,48618.0,982.0,6.997,0.141,1602.0,0.231,0.028,35.3,tests performed,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-05-04,1652.0,34.0,41.286,78.0,5.0,2.857,237.751,4.893,5.942,11.226,0.72,0.411,1.03,40.0,5.757,321.0,46.197,,,,,49145.0,527.0,7.073,0.076,1306.0,0.188,0.032,31.6,tests performed,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-05-05,1704.0,52.0,43.571,80.0,2.0,3.143,245.235,7.484,6.271,11.513,0.288,0.452,1.03,37.0,5.325,316.0,45.478,,,,,50303.0,1158.0,7.239,0.167,1099.0,0.158,0.04,25.2,tests performed,73.15,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-05-06,1778.0,74.0,47.286,84.0,4.0,2.857,255.885,10.65,6.805,12.089,0.576,0.411,1.03,39.0,5.613,316.0,45.478,,,,,51768.0,1465.0,7.45,0.211,937.0,0.135,0.05,19.8,tests performed,62.04,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-05-07,1829.0,51.0,46.143,84.0,0.0,2.571,263.224,7.34,6.641,12.089,0.0,0.37,1.01,38.0,5.469,353.0,50.803,,,,,52931.0,1163.0,7.618,0.167,1010.0,0.145,0.046,21.9,tests performed,62.04,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-05-08,1872.0,43.0,45.286,86.0,2.0,2.571,269.413,6.188,6.517,12.377,0.288,0.37,0.99,43.0,6.188,355.0,51.091,,,,,54328.0,1397.0,7.819,0.201,1117.0,0.161,0.041,24.7,tests performed,60.19,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-05-09,1921.0,49.0,46.714,90.0,4.0,2.571,276.465,7.052,6.723,12.953,0.576,0.37,0.98,49.0,7.052,380.0,54.688,,,,,56105.0,1777.0,8.074,0.256,1210.0,0.174,0.039,25.9,tests performed,60.19,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-05-10,1965.0,44.0,49.571,91.0,1.0,2.571,282.797,6.332,7.134,13.096,0.144,0.37,0.96,56.0,8.059,389.0,55.984,,,,,57231.0,1126.0,8.237,0.162,1230.0,0.177,0.04,24.8,tests performed,60.19,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-05-11,1990.0,25.0,48.286,93.0,2.0,2.143,286.395,3.598,6.949,13.384,0.288,0.308,0.94,58.0,8.347,385.0,55.408,,,,,57634.0,403.0,8.295,0.058,1213.0,0.175,0.04,25.1,tests performed,60.19,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-05-12,2023.0,33.0,45.571,95.0,2.0,2.143,291.144,4.749,6.559,13.672,0.288,0.308,0.94,50.0,7.196,368.0,52.961,,,,,58713.0,1079.0,8.45,0.155,1201.0,0.173,0.038,26.4,tests performed,60.19,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-05-13,2069.0,46.0,41.571,96.0,1.0,1.714,297.764,6.62,5.983,13.816,0.144,0.247,0.93,51.0,7.34,365.0,52.53,,,,,60100.0,1387.0,8.649,0.2,1190.0,0.171,0.035,28.6,tests performed,60.19,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-05-14,2100.0,31.0,38.714,99.0,3.0,2.143,302.226,4.461,5.572,14.248,0.432,0.308,0.92,51.0,7.34,365.0,52.53,,,,,61711.0,1611.0,8.881,0.232,1254.0,0.18,0.031,32.4,tests performed,62.96,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-05-15,2138.0,38.0,38.0,102.0,3.0,2.286,307.695,5.469,5.469,14.68,0.432,0.329,0.92,49.0,7.052,321.0,46.197,,,,,63319.0,1608.0,9.113,0.231,1284.0,0.185,0.03,33.8,tests performed,62.96,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-05-16,2175.0,37.0,36.286,105.0,3.0,2.143,313.02,5.325,5.222,15.111,0.432,0.308,0.91,45.0,6.476,322.0,46.341,,,,,64480.0,1161.0,9.28,0.167,1196.0,0.172,0.03,33.0,tests performed,62.96,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-05-17,2211.0,36.0,35.143,108.0,3.0,2.429,318.201,5.181,5.058,15.543,0.432,0.35,0.91,46.0,6.62,323.0,46.485,,,,,65574.0,1094.0,9.437,0.157,1192.0,0.172,0.029,33.9,tests performed,62.96,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-05-18,2235.0,24.0,35.0,110.0,2.0,2.429,321.655,3.454,5.037,15.831,0.288,0.35,0.9,43.0,6.188,329.0,47.349,,,,,65936.0,362.0,9.489,0.052,1186.0,0.171,0.03,33.9,tests performed,62.96,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-05-19,2259.0,24.0,33.714,112.0,2.0,2.429,325.109,3.454,4.852,16.119,0.288,0.35,0.9,36.0,5.181,299.0,43.031,,,,,66810.0,874.0,9.615,0.126,1157.0,0.167,0.029,34.3,tests performed,62.96,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-05-20,2292.0,33.0,31.857,116.0,4.0,2.857,329.858,4.749,4.585,16.694,0.576,0.411,0.9,33.0,4.749,285.0,41.016,,,,,68243.0,1433.0,9.821,0.206,1163.0,0.167,0.027,36.5,tests performed,62.96,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-05-21,2331.0,39.0,33.0,120.0,4.0,3.0,335.471,5.613,4.749,17.27,0.576,0.432,0.9,31.0,4.461,287.0,41.304,,,,,,,,,1173.0,0.169,0.028,35.5,tests performed,59.26,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-05-22,2372.0,41.0,33.429,125.0,5.0,3.286,341.371,5.901,4.811,17.99,0.72,0.473,0.9,29.0,4.174,258.0,37.131,,,,,71605.0,,10.305,,1184.0,0.17,0.028,35.4,tests performed,56.48,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-05-23,2408.0,36.0,33.286,126.0,1.0,3.0,346.552,5.181,4.79,18.134,0.144,0.432,0.9,29.0,4.174,258.0,37.131,,,,,73210.0,1605.0,10.536,0.231,1247.0,0.179,0.027,37.5,tests performed,56.48,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-05-24,2427.0,19.0,30.857,130.0,4.0,3.143,349.287,2.734,4.441,18.709,0.576,0.452,0.89,22.0,3.166,234.0,33.677,,,,,74096.0,886.0,10.664,0.128,1217.0,0.175,0.025,39.4,tests performed,56.48,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-05-25,2433.0,6.0,28.286,130.0,0.0,2.857,350.15,0.864,4.071,18.709,0.0,0.411,0.89,20.0,2.878,235.0,33.821,,,,,74539.0,443.0,10.727,0.064,1229.0,0.177,0.023,43.4,tests performed,56.48,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-05-26,2443.0,10.0,26.286,130.0,0.0,2.571,351.589,1.439,3.783,18.709,0.0,0.37,0.89,21.0,3.022,229.0,32.957,,,,,74834.0,295.0,10.77,0.042,1146.0,0.165,0.023,43.6,tests performed,56.48,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-05-27,2460.0,17.0,24.0,133.0,3.0,2.429,354.036,2.447,3.454,19.141,0.432,0.35,0.91,22.0,3.166,229.0,32.957,,,,,76391.0,1557.0,10.994,0.224,1164.0,0.168,0.021,48.5,tests performed,56.48,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-05-28,2477.0,17.0,20.857,134.0,1.0,2.0,356.483,2.447,3.002,19.285,0.144,0.288,0.93,20.0,2.878,198.0,28.496,,,,,77664.0,1273.0,11.177,0.183,1106.0,0.159,0.019,53.0,tests performed,56.48,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-05-29,2485.0,8.0,16.143,136.0,2.0,1.571,357.634,1.151,2.323,19.573,0.288,0.226,0.96,20.0,2.878,191.0,27.488,,,,,79389.0,1725.0,11.425,0.248,1112.0,0.16,0.015,68.9,tests performed,56.48,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-05-30,2499.0,14.0,13.0,139.0,3.0,1.857,359.649,2.015,1.871,20.004,0.432,0.267,1.0,18.0,2.591,165.0,23.746,,,,,80742.0,1353.0,11.62,0.195,1076.0,0.155,0.012,82.8,tests performed,50.93,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-05-31,2513.0,14.0,12.286,140.0,1.0,1.429,361.664,2.015,1.768,20.148,0.144,0.206,1.05,17.0,2.447,161.0,23.171,,,,,81348.0,606.0,11.707,0.087,1036.0,0.149,0.012,84.3,tests performed,44.44,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-06-01,2519.0,6.0,12.286,140.0,0.0,1.429,362.527,0.864,1.768,20.148,0.0,0.206,1.1,16.0,2.303,153.0,22.019,,,,,81694.0,346.0,11.757,0.05,1022.0,0.147,0.012,83.2,tests performed,44.44,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
BGR,Europe,Bulgaria,2020-06-02,2538.0,19.0,13.571,144.0,4.0,2.0,365.262,2.734,1.953,20.724,0.576,0.288,1.16,20.0,2.878,141.0,20.292,,,,,82914.0,1220.0,11.933,0.176,1154.0,0.166,0.012,85.0,tests performed,44.44,6948445.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,,7.454,75.05,0.813
